folder,Filename,ID,Case,Status,Site,Grey_patch,x,y,R,G,B,h,s,v,l_lab,a_lab,b_lab
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G3,1469,1124,5708.0,9509.0,12584.0,206.83248901367188,0.5464078187942505,0.1920195370912552,13.873291015625,-2.125,-9.78125
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G3,1483,1125,5284.0,9304.0,12302.0,205.6312713623047,0.5704759955406189,0.18771648406982422,13.36669921875,-2.25,-9.859375
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G3,1486,1105,4980.0,9966.0,12138.0,198.2062530517578,0.5897178649902344,0.18521401286125183,14.141845703125,-4.8125,-7.96875
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G3,1470,1124,5836.0,9795.0,12484.0,204.2689971923828,0.5325213074684143,0.1904936283826828,14.239501953125,-2.875,-8.859375
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G3,1468,1128,5437.0,9886.0,12050.0,199.6341094970703,0.5487962961196899,0.18387120962142944,14.263916015625,-4.203125,-7.78125
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G3,1468,1101,5093.0,9569.0,12165.0,202.02493286132812,0.5813395380973816,0.18562600016593933,13.6474609375,-3.4375,-9.078125
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G3,1477,1114,5445.0,9567.0,11798.0,201.07041931152344,0.5384807586669922,0.18002593517303467,13.671875,-3.5,-7.96875
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G3,1475,1117,4973.0,9427.0,12497.0,204.481689453125,0.6020641326904297,0.1906919926404953,13.482666015625,-2.859375,-10.046875
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G3,1467,1116,4653.0,9372.0,11314.0,197.492919921875,0.5887392163276672,0.1726405769586563,13.2080078125,-4.8125,-7.265625
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G3,1466,1082,5474.0,11502.0,14107.0,198.10498046875,0.6119652986526489,0.21525901556015015,16.80908203125,-5.390625,-9.5
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G3,1496,1088,4973.0,10203.0,11602.0,192.66259765625,0.5713666081428528,0.1770351678133011,14.422607421875,-6.21875,-6.109375
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G3,1486,1085,5108.0,9810.0,12222.0,200.34303283691406,0.5820647478103638,0.18649576604366302,14.007568359375,-4.140625,-8.515625
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G3,1485,1119,5799.0,9751.0,11824.0,200.64404296875,0.5095565319061279,0.18042267858982086,14.129638671875,-3.734375,-7.265625
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G3,1495,1110,5410.0,9530.0,11621.0,200.19969177246094,0.534463107585907,0.17732509970664978,13.629150390625,-3.84375,-7.3125
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G3,1489,1096,4653.0,9631.0,11775.0,198.06239318847656,0.6048403978347778,0.17967498302459717,13.665771484375,-4.78125,-7.984375
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G3,1506,1091,4923.0,9478.0,11668.0,199.48114013671875,0.5780763626098633,0.17804226279258728,13.525390625,-4.296875,-7.84375
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G3,1492,1096,5376.0,9946.0,12033.0,198.81033325195312,0.5532282590866089,0.18361181020736694,14.263916015625,-4.203125,-7.78125
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G3,1459,1116,4882.0,9904.0,11592.0,195.09393310546875,0.5788470506668091,0.1768825799226761,14.056396484375,-5.515625,-6.671875
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G3,1460,1125,5865.0,9994.0,13369.0,206.9856414794922,0.5612981915473938,0.20399786531925201,14.7705078125,-2.3125,-10.515625
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G3,1489,1087,4639.0,9668.0,11792.0,197.81634521484375,0.6065973043441772,0.17993438243865967,13.665771484375,-4.78125,-7.984375
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1344,1095,5518.0,7307.0,9897.0,215.4875946044922,0.442456990480423,0.15101854503154755,10.26611328125,0.140625,-7.75
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1335,1133,5456.0,8087.0,10120.0,206.15357971191406,0.4608691930770874,0.15442129969596863,11.3525390625,-1.9375,-6.8125
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1349,1124,5737.0,8743.0,10167.0,199.2867431640625,0.43572309613227844,0.15513847768306732,12.34130859375,-3.328125,-5.328125
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1334,1105,6035.0,7769.0,9901.0,213.08851623535156,0.39046528935432434,0.15107958018779755,10.955810546875,-0.25,-6.671875
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1365,1103,7029.0,8853.0,11297.0,214.35806274414062,0.3777991533279419,0.1723811775445938,13.128662109375,-0.328125,-7.328125
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1365,1131,5918.0,9463.0,11816.0,203.93698120117188,0.49915337562561035,0.18030060827732086,13.616943359375,-2.515625,-8.03125
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1370,1114,5764.0,7808.0,9076.0,202.97109985351562,0.36491817235946655,0.13849088549613953,10.906982421875,-2.109375,-4.1875
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1334,1128,5504.0,7375.0,9297.0,210.4034423828125,0.40798071026802063,0.1418631225824356,10.14404296875,-0.6875,-6.078125
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1336,1126,5824.0,7641.0,10330.0,215.80563354492188,0.4362048804759979,0.1576256901025772,10.772705078125,0.234375,-8.078125
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1346,1089,6010.0,7696.0,9747.0,212.93020629882812,0.38339969515800476,0.14872968196868896,10.894775390625,-0.59375,-6.40625
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1338,1112,5554.0,8143.0,9700.0,202.5326385498047,0.42742234468460083,0.14801251888275146,11.3037109375,-2.40625,-5.421875
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1355,1106,5631.0,7784.0,9235.0,204.1565704345703,0.39025411009788513,0.14091706275939941,10.72998046875,-1.609375,-5.1875
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1367,1131,6518.0,9983.0,12226.0,203.57748413085938,0.46687355637550354,0.18655680119991302,14.715576171875,-3.125,-7.40625
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1360,1100,6290.0,7311.0,9812.0,222.6065216064453,0.35894790291786194,0.14972151815891266,10.491943359375,1.078125,-7.015625
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1371,1085,5125.0,6920.0,9098.0,212.89207458496094,0.43668901920318604,0.13882657885551453,9.454345703125,-0.328125,-6.78125
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1364,1096,5233.0,8083.0,9421.0,199.16912841796875,0.4445383846759796,0.143755242228508,11.151123046875,-3.296875,-4.9375
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1365,1104,7694.0,9726.0,12227.0,213.10394287109375,0.37073665857315063,0.18657205998897552,14.752197265625,-0.609375,-7.328125
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1342,1089,5550.0,7904.0,9486.0,204.1159210205078,0.4149269163608551,0.1447470784187317,10.919189453125,-1.84375,-5.640625
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1330,1130,5690.0,7994.0,10126.0,208.8368377685547,0.438079833984375,0.15451285243034363,11.24267578125,-1.21875,-6.984375
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1353,1134,5559.0,7954.0,9579.0,204.25379943847656,0.41966769099235535,0.14616617560386658,11.09619140625,-2.203125,-5.375
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1335,1097,5483.0,7882.0,9449.0,203.7065887451172,0.4197266399860382,0.1441825032234192,10.858154296875,-2.1875,-5.375
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1348,1097,5335.0,8004.0,9601.0,202.46139526367188,0.44432833790779114,0.14650186896324158,11.04736328125,-2.40625,-5.828125
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1363,1121,5377.0,8563.0,11445.0,208.4970703125,0.5301874876022339,0.1746395081281662,12.14599609375,-1.21875,-9.21875
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1322,1114,5287.0,7459.0,9599.0,209.7774200439453,0.4492131173610687,0.14647135138511658,10.321044921875,-0.9375,-6.9375
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G4,1346,1096,5296.0,7121.0,10197.0,217.65765380859375,0.48063114285469055,0.15559624135494232,9.869384765625,0.84375,-9.09375
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1241,1114,5616.0,6016.0,7546.0,227.5648193359375,0.255764365196228,0.11514458060264587,8.02001953125,0.71875,-4.0625
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1239,1098,5410.0,5730.0,7622.0,231.32009887695312,0.2902122437953949,0.11630426347255707,7.51953125,1.640625,-5.203125
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1215,1094,5798.0,5711.0,7875.0,242.41220092773438,0.274793416261673,0.12016479671001434,7.70263671875,2.546875,-5.671875
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1213,1112,5100.0,6061.0,7323.0,214.0621795654297,0.30356383323669434,0.1117418184876442,7.8125,-0.25,-4.015625
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1219,1133,5774.0,6161.0,7819.0,228.6455078125,0.2615421414375305,0.11931028962135315,8.331298828125,1.234375,-4.71875
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1246,1125,5449.0,6374.0,7647.0,214.74986267089844,0.2874327003955841,0.11668574064970016,8.33740234375,-0.03125,-3.96875
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1224,1101,5436.0,6006.0,7539.0,223.73757934570312,0.27894917130470276,0.11503776907920837,7.8125,0.84375,-4.375
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1213,1101,5695.0,5849.0,7438.0,234.69882202148438,0.23433691263198853,0.11349660158157349,7.75146484375,1.578125,-4.46875
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1229,1094,5039.0,6389.0,7153.0,201.68414306640625,0.29554006457328796,0.10914778709411621,8.11767578125,-1.234375,-2.8125
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1227,1107,5753.0,6326.0,8511.0,227.53448486328125,0.3240509331226349,0.12986953556537628,8.58154296875,1.421875,-6.21875
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1207,1129,6272.0,6515.0,8112.0,232.07611083984375,0.22682426869869232,0.12378118932247162,8.929443359375,1.625,-4.546875
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1226,1115,5534.0,6048.0,7119.0,220.5426788330078,0.22264336049556732,0.10862897336483002,7.952880859375,0.28125,-3.03125
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1207,1128,6271.0,6567.0,8012.0,229.79901123046875,0.21729882061481476,0.12225528061389923,9.09423828125,1.125,-3.9375
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1237,1093,5407.0,6232.0,8422.0,223.58213806152344,0.35799068212509155,0.1285114884376526,8.282470703125,1.21875,-6.3125
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1241,1120,5676.0,6187.0,7811.0,225.639404296875,0.27333223819732666,0.11918821930885315,8.282470703125,1.03125,-4.796875
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1209,1089,5927.0,6032.0,7735.0,236.51548767089844,0.23374252021312714,0.11802853643894196,8.197021484375,1.625,-4.53125
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1246,1099,5230.0,5408.0,6800.0,233.19747924804688,0.23088215291500092,0.10376135259866714,6.982421875,0.984375,-3.734375
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1246,1133,5743.0,6039.0,8135.0,232.5752716064453,0.2940378487110138,0.12413214147090912,8.16650390625,1.640625,-5.71875
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1205,1135,5952.0,6973.0,7897.0,208.5039825439453,0.24629582464694977,0.12050049751996994,9.478759765625,-0.75,-3.015625
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1242,1114,5782.0,6267.0,7391.0,221.91432189941406,0.21769694983959198,0.11277943104505539,8.245849609375,0.65625,-3.328125
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1224,1103,6095.0,6598.0,7986.0,224.04025268554688,0.23678919672966003,0.12185855209827423,8.990478515625,0.6875,-4.09375
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1208,1102,5624.0,6263.0,7649.0,221.06674194335938,0.2647401988506317,0.11671625822782516,8.197021484375,0.53125,-4.171875
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1231,1128,6024.0,6437.0,8289.0,229.0596466064453,0.27325350046157837,0.1264820396900177,8.85009765625,1.328125,-5.0625
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1234,1127,5578.0,6395.0,7767.0,217.60629272460938,0.28183314204216003,0.11851682513952255,8.404541015625,0.3125,-4.25
linear,SetUp_P9090034,6,Cased,Degraded,SetUp,G5,1231,1131,6181.0,6975.0,8186.0,216.23948669433594,0.24493014812469482,0.12491035461425781,9.600830078125,-0.0625,-3.5625
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2848,2240,30440.0,37825.0,44942.0,209.4456024169922,0.32268252968788147,0.6857709884643555,59.698486328125,-3.28125,-17.875
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2839,2258,29283.0,36332.0,45663.0,214.17950439453125,0.35871484875679016,0.6967726945877075,57.82470703125,-0.53125,-22.171875
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2856,2258,29774.0,36429.0,46360.0,215.9254913330078,0.35776522755622864,0.7074082493782043,58.203125,0.5625,-23.28125
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2850,2230,29874.0,36652.0,47272.0,216.62490844726562,0.3680402636528015,0.7213245034217834,58.648681640625,1.078125,-24.578125
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2842,2226,29121.0,34424.0,44898.0,219.8326873779297,0.351396381855011,0.6850995421409607,55.57861328125,2.828125,-23.921875
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2838,2239,29357.0,37120.0,44638.0,209.51902770996094,0.34233158826828003,0.6811321973800659,58.69140625,-3.4375,-18.578125
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2860,2234,29922.0,37197.0,45092.0,211.2261199951172,0.33642324805259705,0.6880598068237305,58.88671875,-2.328125,-19.40625
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2812,2222,27846.0,34723.0,43453.0,213.56187438964844,0.359169602394104,0.6630502939224243,55.45654296875,-0.96875,-20.984375
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2829,2258,27349.0,34904.0,43164.0,211.3373565673828,0.36639323830604553,0.658640444278717,55.43212890625,-2.125,-20.46875
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2813,2228,28632.0,34739.0,44274.0,216.57461547851562,0.3532998263835907,0.6755779385566711,55.76171875,0.703125,-22.203125
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2839,2263,29201.0,37183.0,45813.0,211.17025756835938,0.36260443925857544,0.6990615725517273,58.82568359375,-2.390625,-20.921875
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2851,2263,28836.0,35576.0,43991.0,213.3157501220703,0.3445022404193878,0.6712596416473389,56.634521484375,-1.0,-20.296875
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2836,2247,29030.0,36361.0,43528.0,209.66065979003906,0.3330729007720947,0.6641947031021118,57.60498046875,-3.234375,-17.96875
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2820,2267,28362.0,35111.0,41500.0,209.177978515625,0.3165782392024994,0.6332494020462036,55.7373046875,-3.21875,-16.25
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2861,2235,29899.0,36789.0,45370.0,213.279052734375,0.3409961760044098,0.6923018097877502,58.502197265625,-1.21875,-20.546875
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2848,2266,28588.0,35155.0,43738.0,213.99209594726562,0.34638068079948425,0.6673991084098816,56.109619140625,-0.703125,-20.546875
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2844,2253,28587.0,37259.0,45787.0,209.74884033203125,0.3756524324417114,0.6986648440361023,58.807373046875,-3.390625,-20.96875
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2823,2251,29109.0,36085.0,44088.0,212.056884765625,0.3397522568702698,0.6727397441864014,57.28759765625,-1.703125,-19.59375
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2854,2245,29443.0,36705.0,46398.0,214.30140686035156,0.365425169467926,0.7079880833625793,58.4228515625,-0.296875,-22.953125
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2825,2257,28260.0,34744.0,42229.0,212.14976501464844,0.33079156279563904,0.6443732380867004,55.364990234375,-1.875,-18.25
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2814,2255,29762.0,35340.0,44456.0,217.22337341308594,0.33052900433540344,0.6783550977706909,56.805419921875,0.859375,-21.15625
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2842,2252,28792.0,37666.0,46201.0,209.41583251953125,0.3768099248409271,0.7049820423126221,59.320068359375,-3.6875,-21.03125
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2846,2251,29765.0,37452.0,46094.0,211.7545623779297,0.35425427556037903,0.7033493518829346,59.283447265625,-1.96875,-21.0625
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2852,2235,29372.0,37066.0,46999.0,213.81063842773438,0.37505051493644714,0.7171587944030762,58.905029296875,-0.625,-23.625
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G0,2842,2244,29953.0,36393.0,46526.0,216.6849822998047,0.356209397315979,0.7099412679672241,58.28857421875,0.984375,-23.421875
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2667,2265,12546.0,18308.0,24612.0,211.3476104736328,0.49024850130081177,0.37555503845214844,29.4677734375,-1.171875,-17.0625
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2701,2254,11352.0,16872.0,21646.0,207.82594299316406,0.47556114196777344,0.3302967846393585,26.702880859375,-2.484375,-13.953125
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2666,2279,11681.0,18104.0,22065.0,202.8871612548828,0.4706093668937683,0.3366903066635132,28.497314453125,-4.765625,-12.15625
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2699,2247,11857.0,17499.0,22736.0,208.88319396972656,0.4784921109676361,0.346929132938385,27.81982421875,-2.203125,-14.8125
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2712,2242,12237.0,17170.0,22290.0,210.5580596923828,0.45100927352905273,0.34012359380722046,27.520751953125,-1.609375,-14.296875
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2666,2252,12041.0,17944.0,23353.0,208.68991088867188,0.48439154028892517,0.35634392499923706,28.643798828125,-2.390625,-15.15625
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2688,2278,12736.0,17091.0,23219.0,215.07394409179688,0.45148351788520813,0.3542992174625397,27.655029296875,0.453125,-16.34375
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2703,2246,11319.0,17723.0,21750.0,203.16368103027344,0.47958603501319885,0.3318837285041809,27.8564453125,-4.71875,-12.1875
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2676,2276,11753.0,16891.0,23769.0,214.34422302246094,0.5055322647094727,0.3626917004585266,27.1728515625,0.625,-18.40625
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2681,2236,12371.0,17578.0,22370.0,208.75489807128906,0.4469824433326721,0.34134432673454285,28.03955078125,-2.4375,-13.5
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2677,2272,12511.0,18098.0,22531.0,206.54493713378906,0.44472047686576843,0.34380102157592773,28.759765625,-3.265625,-13.03125
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2676,2246,11764.0,17484.0,23076.0,209.66055297851562,0.4902060925960541,0.3521171808242798,27.862548828125,-1.84375,-15.71875
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2687,2259,11851.0,18152.0,24432.0,209.94993591308594,0.5149392485618591,0.37280842661857605,28.924560546875,-1.671875,-17.28125
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2687,2263,12243.0,18308.0,23613.0,207.99473571777344,0.48151424527168274,0.36031126976013184,29.19921875,-2.90625,-14.921875
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2707,2283,11385.0,16956.0,22601.0,210.19796752929688,0.4962610602378845,0.3448691666126251,27.020263671875,-1.65625,-15.734375
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2708,2283,11803.0,17493.0,23174.0,209.9762725830078,0.4906790554523468,0.3536125719547272,27.911376953125,-1.546875,-15.953125
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2711,2262,12031.0,17667.0,21132.0,202.8436737060547,0.4306736886501312,0.32245364785194397,27.9541015625,-4.453125,-10.734375
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2692,2281,11652.0,17344.0,20392.0,200.9245147705078,0.4285992681980133,0.31116196513175964,27.239990234375,-4.90625,-9.875
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2693,2237,12320.0,17019.0,23193.0,214.06973266601562,0.4688050448894501,0.3539024889469147,27.386474609375,0.3125,-16.765625
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2685,2272,12837.0,18407.0,22987.0,207.07391357421875,0.4415537714958191,0.3507591485977173,29.248046875,-2.953125,-13.234375
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2693,2268,11505.0,17197.0,23036.0,210.38247680664062,0.5005641579627991,0.3515068292617798,27.45361328125,-1.65625,-16.03125
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2667,2236,11744.0,18090.0,23558.0,207.7704620361328,0.5014855265617371,0.35947203636169434,28.759765625,-2.796875,-15.609375
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2687,2269,12563.0,17761.0,22797.0,209.52513122558594,0.44891858100891113,0.3478599190711975,28.35693359375,-1.8125,-14.296875
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2693,2240,11629.0,17956.0,21914.0,203.0899658203125,0.4693344831466675,0.3343861997127533,28.28369140625,-4.75,-12.171875
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G1,2701,2279,12131.0,17763.0,22465.0,207.30020141601562,0.4600042998790741,0.34279394149780273,28.16162109375,-2.890625,-13.640625
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G2,2582,2291,8121.0,12715.0,16853.0,208.43338012695312,0.5181270837783813,0.2571603059768677,19.66552734375,-2.046875,-12.25
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G2,2576,2284,8308.0,12130.0,16192.0,210.91326904296875,0.48690685629844666,0.24707408249378204,18.719482421875,-1.0625,-12.0
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G2,2552,2303,8122.0,11453.0,16754.0,216.8466339111328,0.5152199864387512,0.2556496560573578,17.9443359375,1.234375,-14.578125
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G2,2560,2269,8702.0,12680.0,16775.0,210.434814453125,0.48125162720680237,0.2559700906276703,19.842529296875,-1.25,-11.96875
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G2,2549,2288,8400.0,12144.0,16721.0,213.00326538085938,0.4976375102996826,0.2551461160182953,18.853759765625,-0.21875,-13.15625
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G2,2565,2292,7825.0,12087.0,16011.0,208.76132202148438,0.511273205280304,0.24431219696998596,18.603515625,-1.671875,-11.84375
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G2,2570,2311,8126.0,11784.0,15723.0,211.10968017578125,0.4831772744655609,0.2399176061153412,18.255615234375,-1.1875,-11.359375
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G2,2560,2309,7943.0,11859.0,16038.0,210.97470092773438,0.5047385096549988,0.24472419917583466,18.292236328125,-0.828125,-12.328125
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G2,2560,2292,8399.0,11876.0,16315.0,213.6457977294922,0.4851974546909332,0.24895094335079193,18.44482421875,-0.03125,-12.78125
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G2,2561,2289,8410.0,12032.0,16329.0,212.55715942382812,0.48496517539024353,0.24916456639766693,18.780517578125,-0.734375,-12.25
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G2,2553,2268,7978.0,11957.0,16613.0,212.35208129882812,0.5197734832763672,0.2534981369972229,18.560791015625,-0.484375,-13.28125
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G2,2589,2266,8768.0,12942.0,17179.0,210.2247314453125,0.4896091818809509,0.26213473081588745,20.25146484375,-1.40625,-12.34375
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G2,2585,2307,8389.0,11729.0,16198.0,214.3373260498047,0.4820963144302368,0.24716563522815704,18.24951171875,0.15625,-12.734375
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G2,2547,2296,8112.0,12118.0,15619.0,207.98191833496094,0.48063230514526367,0.2383306622505188,18.597412109375,-1.890625,-10.828125
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G2,2541,2298,8404.0,12352.0,15882.0,208.3231201171875,0.4708472788333893,0.24234378337860107,19.049072265625,-1.9375,-10.796875
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G2,2568,2271,8811.0,13378.0,18408.0,211.44735717773438,0.5213491916656494,0.28088808059692383,20.9716796875,-0.875,-14.265625
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G2,2547,2293,8193.0,12581.0,15724.0,205.04052734375,0.4789491593837738,0.2399328649044037,19.317626953125,-3.09375,-9.71875
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G2,2572,2295,8659.0,12243.0,16532.0,212.68641662597656,0.47622770071029663,0.252262145280838,19.073486328125,-0.40625,-12.46875
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G2,2577,2280,8538.0,12472.0,16690.0,211.045166015625,0.4884359538555145,0.2546730637550354,19.39697265625,-1.078125,-12.3125
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G2,2577,2263,8681.0,11737.0,16154.0,215.4636993408203,0.4626096189022064,0.24649423360824585,18.328857421875,0.484375,-12.609375
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G2,2542,2289,8230.0,12295.0,15177.0,204.891357421875,0.45773181319236755,0.23158617317676544,18.878173828125,-3.109375,-9.015625
linear,SetUp_P9090043,1,Uncased,Degraded,SetUp,G2,2573,2268,8355.0,12752.0,16780.0,208.6860809326172,0.5020855665206909,0.2560463845729828,19.732666015625,-1.734375,-12.140625
